"mayo_SS1","mayo_SS2","mayo_SS3","mayo_SS4","mayo_SS5","mayo_SS6","mayo_SS7","mayo_SS8","mayo_SS9","mayo_SS10","mayo_SS11","mayo_SS12","mayo_SS13","mayo_SS14","mayo_SS15","mayo_SS16","mayo_SS17","mayo_PR1","mayo_PR2","mayo_PR3","mayo_PR4","mayo_PR5","mayo_PR6","mayo_PR7","mayo_PR8","mayo_PR9","mayo_PR10","mayo_PR11","mayo_PR12","mayo_PR13","mayo_PR14","mayo_PR15","mayo_PR16","mayo_PR17","mayo_price1","mayo_price2","mayo_price3","mayo_price4","mayo_price5","mayo_price6","mayo_price7","mayo_price8","mayo_price9","mayo_price10","mayo_price11","mayo_price12","mayo_price13","mayo_price14","mayo_price15","mayo_price16","mayo_price17","mayo_D11","mayo_D12","mayo_D13","mayo_D14","mayo_D15","mayo_D16","mayo_D17","mayo_D18","mayo_D19","mayo_D110","mayo_D111","mayo_D112","mayo_D113","mayo_D114","mayo_D115","mayo_D116","mayo_D117","mayo_D21","mayo_D22","mayo_D23","mayo_D24","mayo_D25","mayo_D26","mayo_D27","mayo_D28","mayo_D29","mayo_D210","mayo_D211","mayo_D212","mayo_D213","mayo_D214","mayo_D215","mayo_D216","mayo_D217","mayo_F11","mayo_F12","mayo_F13","mayo_F14","mayo_F15","mayo_F16","mayo_F17","mayo_F18","mayo_F19","mayo_F110","mayo_F111","mayo_F112","mayo_F113","mayo_F114","mayo_F115","mayo_F116","mayo_F117","mayo_F21","mayo_F22","mayo_F23","mayo_F24","mayo_F25","mayo_F26","mayo_F27","mayo_F28","mayo_F29","mayo_F210","mayo_F211","mayo_F212","mayo_F213","mayo_F214","mayo_F215","mayo_F216","mayo_F217","mayo_F31","mayo_F32","mayo_F33","mayo_F34","mayo_F35","mayo_F36","mayo_F37","mayo_F38","mayo_F39","mayo_F310","mayo_F311","mayo_F312","mayo_F313","mayo_F314","mayo_F315","mayo_F316","mayo_F317","mayo_F41","mayo_F42","mayo_F43","mayo_F44","mayo_F45","mayo_F46","mayo_F47","mayo_F48","mayo_F49","mayo_F410","mayo_F411","mayo_F412","mayo_F413","mayo_F414","mayo_F415","mayo_F416","mayo_F417"
42,8,12,10,6,2,6,31,21,18,7,12,8,12,4,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,14,3,9,11,10,20,12,14,4,6,10,73,4,10,25,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.987143,2.79,2.79,2.923636,2.098,1.49,2.69,2.99,2.99,2.99,2.99,1.739589,3.7575,2.69,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,17,10,3,9,4,33,18,7,7,13,14,91,15,12,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.5,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.515934,2.5,2.69,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,13,5,5,7,7,26,20,19,8,14,10,30,11,12,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.755714,2.474286,1.487308,2.69,2.99,2.99,2.99,2.99,2.748333,3.150909,2.69,2.635455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,9,10,7,3,4,25,15,15,18,24,14,9,3,9,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.396,2.217778,2.37125,2.424286,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,19,8,6,5,3,24,16,24,24,36,28,11,2,8,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2,2.039583,2.026389,2,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,9,4,7,7,4,18,16,20,22,23,17,40,5,9,15,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,1.898571,2.49,1.49,2.69,2.295,2.268182,2.258261,2.465882,2.05825,2.058,2.69,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,20,13,10,33,13,33,21,14,12,7,7,181,35,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,1.5,2.49,1.49,2.69,2.99,2.99,2.99,2.99,1.509116,1.5,2.69,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,16,11,18,10,3,29,19,6,9,6,12,32,3,12,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,1.779,2.326667,1.49,2.69,2.99,2.99,2.99,2.99,1.964375,1.5,2.69,1.776667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,11,13,4,5,7,22,18,12,12,8,15,13,6,11,9,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1.39,5.99,2.99,2.79,2.79,4.29,2,1.49,2.681111,2.33,2.165,2.61875,2.198,3.606923,4,2.69,3.713333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,26,11,6,1,5,28,13,28,20,32,27,8,4,9,4,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1.39,5.93,2.07,2.79,2.79,4.29,2,1.488214,2.69,2,2,2.029688,2.105556,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,70,12,6,3,6,20,19,30,21,45,25,18,4,10,6,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.388333,5.99,1.580429,2.79,2.79,4.29,2.49,1.49,2.69,2.132,2.188571,2.22,2.1584,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4,40,7,12,3,8,30,25,16,13,18,12,10,2,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,6,1.6445,2.79,2.79,4.29,2.475,1.49,2.6848,2.99,2.99,2.916111,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,10,7,11,4,5,30,16,15,9,20,7,15,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.525333,2.33,2.297,2.424286,3.966667,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,5,8,10,2,6,21,17,25,17,19,28,10,3,5,12,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.038,2,2,2.033929,3.99,4.29,2.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,8,13,4,7,3,22,22,15,20,26,27,16,5,13,12,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.393333,2.2475,2.418846,2.33,3.99,4.29,2.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,11,12,6,1,9,33,27,12,11,15,8,11,3,14,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.272222,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.680714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,13,11,11,2,14,28,15,10,6,13,9,42,7,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.79,2,1.49,2.69,2.99,2.99,2.99,2.99,2.606429,3.004286,2.69,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,14,10,8,12,8,40,23,22,14,9,7,5,134,10,8,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.691,2.79,2.79,2.79,2.35525,1.49,2.69,2.99,2.99,2.99,2.99,2.510821,2.79,2.69,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,12,7,7,5,12,20,20,7,9,8,12,31,3,6,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,1.993333,2.79,2.79,3.39,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.932581,2.79,2.69,3.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6,40,7,8,2,2,18,23,10,10,12,9,10,1,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,1.794,2.79,2.79,4.29,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,27,8,6,3,6,25,19,13,4,18,11,9,1,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,6,2.214815,2.79,2.79,4.29,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,12,11,7,1,13,27,22,9,7,19,4,10,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.637727,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,9,15,4,3,14,24,25,6,5,14,12,17,1,4,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,2.99,2.79,2.79,3.956667,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.640588,4.29,2.69,3.304615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,20,14,11,8,10,29,24,11,13,30,14,47,6,5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.79,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3,3.79,2.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,7,10,13,3,5,5,34,26,12,10,14,4,22,1,11,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.79,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3,3.79,2.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5,13,11,9,3,6,23,25,8,9,18,11,19,1,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.956667,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.003158,3.79,2.69,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,6,17,5,4,7,6,35,13,8,13,18,12,15,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,2.99,2.79,2.79,3.184286,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.663333,4.29,2.69,2.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,10,3,9,9,4,28,11,13,11,15,8,67,2,4,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2,3,2.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4,17,9,10,3,7,30,17,12,5,16,16,29,6,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.411724,3.43,2.69,2.165833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4,13,13,11,1,9,37,24,11,10,8,12,11,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5,24,11,6,3,6,21,28,15,13,11,11,15,3,9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.117917,2.79,2.79,4.29,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,55,8,10,9,6,37,17,11,10,15,12,14,5,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,1.685273,2.79,2.79,4.29,2.49,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,41,16,10,1,5,31,24,15,20,24,27,15,1,12,6,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,1.60439,2.79,2.79,4.29,2.49,1.49,2.69,2.198,2.297,2.369583,2.256667,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,11,4,6,1,6,34,15,36,29,21,38,7,2,11,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2,2,2,2.025,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,14,5,4,9,5,30,12,9,12,19,9,46,6,3,14,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.5,2.49,1.49,2.69,2.33,2.165,2.052105,2.44,2.043261,2.5,2.69,2.142143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,10,10,7,8,3,31,10,4,8,14,11,87,5,6,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.5,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2,2.5,2.69,2.052703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
